format,k,x,quantized,abs_error,rel_error
f32_like,-9.500000,3.1622776601686122e-10,3.1622776619499859e-10,1.7813737741878071e-19,5.6331984905235183e-10
f32_like,-9.400000,3.9810717055352625e-10,3.9810715835031374e-10,1.2203212511585502e-17,3.0653083928677335e-8
f32_like,-9.300000,5.0118723362730834e-10,5.0118725836156841e-10,2.4734260067778073e-17,4.9351337001873645e-8
f32_like,-9.200000,6.3095734448023819e-10,6.3095734192941677e-10,2.5508214192852727e-18,4.0427795026089361e-9
f32_like,-9.100000,7.9432823472433739e-10,7.9432821431524303e-10,2.0409094358548045e-17,2.5693527519679303e-8
f32_like,-9.000000,1.0000000000000695e-9,9.9999997171806854e-10,2.8282001008878326e-17,2.8282001008876361e-8
f32_like,-8.900000,1.2589254117942537e-9,1.2589254083650303e-9,3.4292234335118450e-18,2.7239289964164160e-9
f32_like,-8.800000,1.5848931924612212e-9,1.5848932166662166e-9,2.4204995480473648e-17,1.5272319671513693e-8
f32_like,-8.700000,1.9952623149690135e-9,1.9952623997454566e-9,8.4776443134178711e-17,4.2488871011175937e-8
f32_like,-8.600000,2.5118864315097466e-9,2.5118864765971693e-9,4.5087422748051967e-17,1.7949626297775166e-8
f32_like,-8.500000,3.1622776601685863e-9,3.1622775509276835e-9,1.0924090283893370e-16,3.4545006662416192e-8
f32_like,-8.400000,3.9810717055352295e-9,3.9810719165700448e-9,2.1103481525551887e-16,5.3009548901643455e-8
f32_like,-8.300000,5.0118723362730423e-9,5.0118722505487767e-9,8.5724265557530760e-17,1.7104239654531491e-8
f32_like,-8.200000,6.3095734448023300e-9,6.3095733082718652e-9,1.3653046474978494e-16,2.1638620414547256e-8
f32_like,-8.100000,7.9432823472433083e-9,7.9432824762193377e-9,1.2897602935613006e-16,1.6237120086873254e-8
f32_like,-8.000000,1.0000000000000614e-8,9.9999999392252903e-9,6.0775323686461620e-17,6.0775323686457889e-9
f32_like,-7.900000,1.2589254117942434e-8,1.2589254083650303e-8,3.4292130523951574e-17,2.7239207504023457e-9
f32_like,-7.800000,1.5848931924612082e-8,1.5848931056439142e-8,8.6817294078024450e-16,5.4778009326423041e-8
f32_like,-7.700000,1.9952623149689971e-8,1.9952622665186937e-8,4.8450303442663946e-16,2.4282673550829220e-8
f32_like,-7.600000,2.5118864315097260e-8,2.5118863433704064e-8,8.8139319610169566e-16,3.5088895144512940e-8
f32_like,-7.500000,3.1622776601685605e-8,3.1622775509276835e-8,1.0924087703089859e-15,3.4544998501199184e-8
f32_like,-7.400000,3.9810717055351973e-8,3.9810718277522028e-8,1.2221700554555024e-15,3.0699523792958139e-8
f32_like,-7.300000,5.0118723362730016e-8,5.0118721617309347e-8,1.7454206683025715e-15,3.4825720832317239e-8
f32_like,-7.200000,6.3095734448022777e-8,6.3095733082718652e-8,1.3653041247197023e-15,2.1638612129072169e-8
f32_like,-7.100000,7.9432823472432442e-8,7.9432822985836538e-8,4.8659590394679457e-16,6.1258794875354033e-9
f32_like,-7.000000,1.0000000000000532e-7,1.0000000116860974e-7,1.1686044264075244e-15,1.1686044264074622e-8
f32_like,-6.900000,1.2589254117942331e-7,1.2589254083650303e-7,3.4292028284427863e-16,2.7239126292283289e-9
f32_like,-6.800000,1.5848931924611951e-7,1.5848931411710510e-7,5.1290144121304089e-15,3.2361893132782755e-8
f32_like,-6.700000,1.9952623149689809e-7,1.9952622665186937e-7,4.8450287229923940e-15,2.4282665425211104e-8
f32_like,-6.600000,2.5118864315097056e-7,2.5118865210060903e-7,8.9496384711585774e-15,3.5629152492294904e-8
f32_like,-6.500000,3.1622776601685343e-7,3.1622775509276835e-7,1.0924085082581679e-14,3.4544990214424994e-8
f32_like,-6.400000,3.9810717055351646e-7,3.9810717566979292e-7,5.1162764659718027e-15,1.2851505434725738e-8
f32_like,-6.300000,5.0118723362729611e-7,5.0118723038394819e-7,3.2433479179474318e-15,6.4713298750129811e-9
f32_like,-6.200000,6.3095734448022272e-7,6.3095734503804124e-7,5.5781852373288461e-16,8.8408278089291561e-10
f32_like,-6.100000,7.9432823472431788e-7,7.9432822985836538e-7,4.8659525014323841e-15,6.1258712566363419e-9
f32_like,-6.000000,1.0000000000000451e-6,9.9999999747524271e-7,2.5248023513742019e-15,2.5248023513740882e-9
f32_like,-5.900000,1.2589254117942229e-6,1.2589254083650303e-6,3.4291925581683008e-15,2.7239044712593489e-9
f32_like,-5.800000,1.5848931924611823e-6,1.5848931980144698e-6,5.5532875508772532e-15,3.5038875662362758e-9
f32_like,-5.700000,1.9952623149689647e-6,1.9952622096752748e-6,1.0529368989122684e-13,5.2771853154989613e-8
f32_like,-5.600000,2.5118864315096848e-6,2.5118863504758338e-6,8.1033851012651944e-14,3.2260157145699169e-8
f32_like,-5.500000,3.1622776601685088e-6,3.1622776077711023e-6,5.2397406448141236e-14,1.6569514786171284e-8
f32_like,-5.400000,3.9810717055351317e-6,3.9810715861676726e-6,1.1936745910017931e-13,2.9983750087750316e-8
f32_like,-5.300000,5.0118723362729198e-6,5.0118724175263196e-6,8.1253399834997891e-14,1.6212184665386350e-8
f32_like,-5.200000,6.3095734448021753e-6,6.3095735640672501e-6,1.1926507483971290e-13,1.8902240521181894e-8
f32_like,-5.100000,7.9432823472431131e-6,7.9432820712099783e-6,2.7603313481250249e-13,3.4750512791265153e-8
f32_like,-5.000000,1.0000000000000368e-5,9.9999997473787516e-6,2.5262161679477819e-13,2.5262161679476890e-8
f32_like,-4.900000,1.2589254117942125e-5,1.2589253856276628e-5,2.6166549768689550e-13,2.0784829286587479e-8
f32_like,-4.800000,1.5848931924611693e-5,1.5848931070649996e-5,8.5396169709163125e-13,5.3881340468471583e-8
f32_like,-4.700000,1.9952623149689481e-5,1.9952623915742151e-5,7.6605267065204576e-13,3.8393581881686953e-8
f32_like,-4.600000,2.5118864315096645e-5,2.5118864869000390e-5,5.5390374497374731e-13,2.2051305267047705e-8
f32_like,-4.500000,3.1622776601684825e-5,3.1622777896700427e-5,1.2950156016446578e-12,4.0951989066502808e-8
f32_like,-4.400000,3.9810717055350996e-5,3.9810718590160832e-5,1.5348098361895116e-12,3.8552680024717525e-8
f32_like,-4.300000,5.0118723362728790e-5,5.0118724175263196e-5,8.1253440661985948e-13,1.6212192811441554e-8
f32_like,-4.200000,6.3095734448021231e-5,6.3095736550167203e-5,2.1021459719423527e-12,3.3316768404908853e-8
f32_like,-4.100000,7.9432823472430484e-5,7.9432822531089187e-5,9.4134129744599671e-13,1.1850784805260222e-8
f32_like,-4.000000,1.0000000000000296e-4,9.9999997473787516e-5,2.5262154428875791e-12,2.5262154428875043e-8
f32_like,-3.900000,1.2589254117942048e-4,1.2589254765771329e-4,6.4782928099662435e-12,5.1458908917673379e-8
f32_like,-3.800000,1.5848931924611611e-4,1.5848931798245758e-4,1.2636585300287301e-12,7.9731463043664813e-9
f32_like,-3.700000,1.9952623149689400e-4,1.9952622824348509e-4,3.2534089083793155e-12,1.6305670106489036e-8
f32_like,-3.600000,2.5118864315096565e-4,2.5118864141404629e-4,1.7369193648468506e-12,6.9148005381873624e-9
f32_like,-3.500000,3.1622776601684764e-4,3.1622775713913143e-4,8.8777162162399781e-12,2.8073803663929372e-8
f32_like,-3.400000,3.9810717055350955e-4,3.9810716407373548e-4,6.4797740740793475e-12,1.6276456575926963e-8
f32_like,-3.300000,5.0118723362728781e-4,5.0118722720071673e-4,6.4265710808530940e-12,1.2822695092094602e-8
f32_like,-3.200000,6.3095734448021304e-4,6.3095736550167203e-4,2.1021458987587061e-11,3.3316767245026179e-8
f32_like,-3.100000,7.9432823472430647e-4,7.9432822531089187e-4,9.4134146007632258e-12,1.1850786852654698e-8
f32_like,-3.000000,1.0000000000000317e-3,1.0000000474974513e-3,4.7497419625869286e-11,4.7497419625867784e-8
f32_like,-2.900000,1.2589254117942074e-3,1.2589254183694720e-3,6.5752646383199220e-12,5.2229183530014880e-9
f32_like,-2.800000,1.5848931924611644e-3,1.5848932089284062e-3,1.6467241849629777e-11,1.0390127188355176e-8
f32_like,-2.700000,1.9952623149689440e-3,1.9952622242271900e-3,9.0741753954598492e-11,4.5478608638990347e-8
f32_like,-2.600000,2.5118864315096618e-3,2.5118864141404629e-3,1.7369198961059151e-11,6.9148026531677777e-9
f32_like,-2.500000,3.1622776601684826e-3,3.1622776295989752e-3,3.0569507428884757e-11,9.6669270424710423e-9
f32_like,-2.400000,3.9810717055351035e-3,3.9810715243220329e-3,1.8121307059082437e-10,4.5518665322926449e-8
f32_like,-2.300000,5.0118723362728886e-3,5.0118723884224892e-3,5.2149600610063018e-11,1.0405213283793339e-8
f32_like,-2.200000,6.3095734448021428e-3,6.3095735386013985e-3,9.3799255689031025e-11,1.4866180179945969e-8
f32_like,-2.100000,7.9432823472430809e-3,7.9432819038629532e-3,4.4338012775146929e-10,5.5818250991085026e-8
f32_like,-2.000000,1.0000000000000337e-2,9.9999997764825821e-3,2.2351775465223600e-10,2.2351775465222849e-8
f32_like,-1.900000,1.2589254117942100e-2,1.2589254416525364e-2,2.9858326401621671e-10,2.3717311702420746e-8
f32_like,-1.800000,1.5848931924611676e-2,1.5848932787775993e-2,8.6316431779920322e-10,5.4461986580862429e-8
f32_like,-1.700000,1.9952623149689482e-2,1.9952623173594475e-2,2.3904992568768435e-11,1.1980877095421140e-9
f32_like,-1.600000,2.5118864315096669e-2,2.5118865072727203e-2,7.5763053469790620e-10,3.0161814849350624e-8
f32_like,-1.500000,3.1622776601684895e-2,3.1622774899005890e-2,1.7026790047336426e-9,5.3843437791067407e-8
f32_like,-1.400000,3.9810717055351115e-2,3.9810717105865479e-2,5.0514363525433481e-11,1.2688634433587436e-9
f32_like,-1.300000,5.0118723362728990e-2,5.0118722021579742e-2,1.3411492472137354e-9,2.6759445517143540e-8
f32_like,-1.200000,6.3095734448021551e-2,6.3095733523368835e-2,9.2465271550601358e-10,1.4654757941961119e-8
f32_like,-1.100000,7.9432823472430983e-2,7.9432822763919830e-2,7.0851115252512642e-10,8.9196269445342296e-9
f32_like,-1.000000,1.0000000000000356e-1,1.0000000149011612e-1,1.4901125611199717e-9,1.4901125611199188e-8
f32_like,-0.900000,1.2589254117942120e-1,1.2589253485202789e-1,6.3273933037510943e-9,5.0260271533746673e-8
f32_like,-0.800000,1.5848931924611698e-1,1.5848931670188904e-1,2.5442279394383149e-9,1.6052993044202563e-8
f32_like,-0.700000,1.9952623149689502e-1,1.9952623546123505e-1,3.9643400229216752e-9,1.9868766092459214e-8
f32_like,-0.600000,2.5118864315096689e-1,2.5118863582611084e-1,7.3248560550354114e-9,2.9160777187816964e-8
f32_like,-0.500000,3.1622776601684910e-1,3.1622776389122009e-1,2.1256290061444361e-9,6.7218291199362272e-9
f32_like,-0.400000,3.9810717055351130e-1,3.9810717105865479e-1,5.0514348259866892e-10,1.2688630599050474e-9
f32_like,-0.300000,5.0118723362728990e-1,5.0118720531463623e-1,2.8312653665985010e-8,5.6491170896503404e-8
f32_like,-0.200000,6.3095734448021545e-1,6.3095736503601074e-1,2.0555795288146328e-8,3.2578740017806201e-8
f32_like,-0.100000,7.9432823472430947e-1,7.9432821273803711e-1,2.1986272358276437e-8,2.7679076982460906e-8
f32_like,0.000000,1.0000000000000353e0,1.0000000000000000e0,3.5305092183079978e-14,3.5305092183078728e-14
f32_like,0.100000,1.2589254117942115e0,1.2589254379272461e0,2.6133034625175355e-8,2.0758207261803335e-8
f32_like,0.200000,1.5848931924611693e0,1.5848932266235352e0,3.4162365825096686e-8,2.1554995622163152e-8
f32_like,0.300000,1.9952623149689499e0,1.9952622652053833e0,4.9763566600802278e-8,2.4940864280081735e-8
f32_like,0.400000,2.5118864315096689e0,2.5118863582611084e0,7.3248560550354114e-8,2.9160777187816964e-8
f32_like,0.500000,3.1622776601684910e0,3.1622776985168457e0,3.8348354713946264e-8,1.2126814541612076e-8
f32_like,0.600000,3.9810717055351126e0,3.9810717105865479e0,5.0514352700758991e-9,1.2688631714552135e-9
f32_like,0.700000,5.0118723362728987e0,5.0118722915649414e0,4.4707957336242998e-8,8.9204102452238979e-9
f32_like,0.800000,6.3095734448021545e0,6.3095736503601074e0,2.0555795288146328e-7,3.2578740017806201e-8
f32_like,0.900000,7.9432823472430938e0,7.9432821273803711e0,2.1986272269458595e-7,2.7679076870645870e-8
f32_like,1.000000,1.0000000000000353e1,1.0000000000000000e1,3.5349501104064984e-13,3.5349501104063732e-14
f32_like,1.100000,1.2589254117942119e1,1.2589254379272461e1,2.6133034225495066e-7,2.0758206944325990e-8
f32_like,1.200000,1.5848931924611701e1,1.5848932266235352e1,3.4162365025736108e-7,2.1554995117800712e-8
f32_like,1.300000,1.9952623149689511e1,1.9952623367309570e1,2.1762005886216684e-7,1.0906839528292965e-8
f32_like,1.400000,2.5118864315096708e1,2.5118864059448242e1,2.5564846595216295e-7,1.0177548743655400e-8
f32_like,1.500000,3.1622776601684940e1,3.1622776031494141e1,5.7019079946485363e-7,1.8031016271811896e-8
f32_like,1.600000,3.9810717055351176e1,3.9810718536376953e1,1.4810257766839641e-6,3.7201685531682515e-8
f32_like,1.700000,5.0118723362729071e1,5.0118724822998047e1,1.4602689759612986e-6,2.9136196574536688e-8
f32_like,1.800000,6.3095734448021652e1,6.3095733642578125e1,8.0544352698552757e-7,1.2765419628311847e-8
f32_like,1.900000,7.9432823472431096e1,7.9432823181152344e1,2.9127875222911825e-7,3.6669822309692029e-9
f32_like,2.000000,1.0000000000000368e2,1.0000000000000000e2,3.6806113712373190e-12,3.6806113712371837e-14
f32_like,2.100000,1.2589254117942139e2,1.2589253997802734e2,1.2013940420274594e-6,9.5430120861190577e-9
f32_like,2.200000,1.5848931924611725e2,1.5848931884765625e2,3.9846099753049202e-7,2.5141189288075873e-9
f32_like,2.300000,1.9952623149689543e2,1.9952622985839844e2,1.6384969967475627e-6,8.2119377710647385e-9
f32_like,2.400000,2.5118864315096747e2,2.5118864440917969e2,1.2582122224102932e-6,5.0090330781957054e-9
f32_like,2.500000,3.1622776601684990e2,3.1622775268554688e2,1.3331303023278451e-5,4.2157281731447028e-8
f32_like,2.600000,3.9810717055351239e2,3.9810717773437500e2,7.1808626103120332e-6,1.8037511357376576e-8
f32_like,2.700000,5.0118723362729145e2,5.0118722534179688e2,8.2854945731014595e-6,1.6531735082587873e-8
f32_like,2.800000,6.3095734448021756e2,6.3095733642578125e2,8.0544363072476699e-6,1.2765421272467969e-8
f32_like,2.900000,7.9432823472431221e2,7.9432824707031250e2,1.2346000289653603e-5,1.5542693498662468e-8
f32_like,3.000000,1.0000000000000389e3,1.0000000000000000e3,3.8880898500792682e-11,3.8880898500791171e-14
f32_like,3.100000,1.2589254117942164e3,1.2589254150390625e3,3.2448460842715576e-6,2.5774728620713228e-9
f32_like,3.200000,1.5848931924611757e3,1.5848931884765625e3,3.9846131585363764e-6,2.5141209372908487e-9
f32_like,3.300000,1.9952623149689584e3,1.9952623291015625e3,1.4132604064798215e-5,7.0830807351854812e-9
f32_like,3.400000,2.5118864315096798e3,2.5118864746093750e3,4.3099695176351815e-5,1.7158297698374955e-8
f32_like,3.500000,3.1622776601685055e3,3.1622775878906250e3,7.2277880462934263e-5,2.2856272671224847e-8
f32_like,3.600000,3.9810717055351320e3,3.9810717773437500e3,7.1808618031354854e-5,1.8037509329840722e-8
f32_like,3.700000,5.0118723362729252e3,5.0118725585937500e3,2.2232082483242266e-4,4.4358836362091253e-8
f32_like,3.800000,6.3095734448021876e3,6.3095732421875000e3,2.0261468762328150e-4,3.2112263910676089e-8
f32_like,3.900000,7.9432823472431382e3,7.9432822265625000e3,1.2068063824699493e-4,1.5192792220067483e-8
f32_like,4.000000,1.0000000000000409e4,1.0000000000000000e4,4.0927261579781771e-10,4.0927261579780097e-14
f32_like,4.100000,1.2589254117942177e4,1.2589253906250000e4,2.1169217689021025e-4,1.6815307317413431e-8
f32_like,4.200000,1.5848931924611757e4,1.5848931640625000e4,2.8398675749485847e-4,1.7918353037648949e-8
f32_like,4.300000,1.9952623149689563e4,1.9952623046875000e4,1.0281456343363971e-4,5.1529346623899609e-9
f32_like,4.400000,2.5118864315096747e4,2.5118865234375000e4,9.1927825269522145e-4,3.6597126413184366e-8
f32_like,4.500000,3.1622776601684956e4,3.1622777343750000e4,7.4206504359608516e-4,2.3466157097556884e-8
f32_like,4.600000,3.9810717055351161e4,3.9810718750000000e4,1.6946488394751213e-3,4.2567654260508606e-8
f32_like,4.700000,5.0118723362728990e4,5.0118722656250000e4,7.0647898974129930e-4,1.4096109045480507e-8
f32_like,4.800000,6.3095734448021496e4,6.3095734375000000e4,7.3021496064029634e-5,1.1573127201520258e-9
f32_like,4.900000,7.9432823472430813e4,7.9432820312500000e4,3.1599308131262660e-3,3.9781172001559288e-8
f32_like,5.000000,1.0000000000000327e5,1.0000000000000000e5,3.2741809263825417e-9,3.2741809263824348e-14
f32_like,5.100000,1.2589254117942073e5,1.2589253906250000e5,2.1169207320781425e-3,1.6815299081628110e-8
f32_like,5.200000,1.5848931924611627e5,1.5848931250000000e5,6.7461162689141929e-3,4.2565116065885963e-8
f32_like,5.300000,1.9952623149689400e5,1.9952623437500000e5,2.8781059954781085e-3,1.4424699819596961e-8
f32_like,5.400000,2.5118864315096542e5,2.5118864062500000e5,2.5259654212277383e-3,1.0056049467609181e-8
f32_like,5.500000,3.1622776601684699e5,3.1622778125000000e5,1.5233153011649847e-2,4.8171459462665601e-8
f32_like,5.600000,3.9810717055350833e5,3.9810715625000000e5,1.4303508331067860e-2,3.5928788499792600e-8
f32_like,5.700000,5.0118723362728581e5,5.0118721875000000e5,1.4877285808324814e-2,2.9684087722371026e-8
f32_like,5.800000,6.3095734448020975e5,6.3095737500000000e5,3.0519790248945355e-2,4.8370607800893303e-8
f32_like,5.900000,7.9432823472430161e5,7.9432825000000000e5,1.5275698387995362e-2,1.9230964883550070e-8
f32_like,6.000000,1.0000000000000246e6,1.0000000000000000e6,2.4563632905483246e-8,2.4563632905482644e-14
f32_like,6.100000,1.2589254117941970e6,1.2589253750000000e6,3.6794197047129273e-2,2.9226669588542875e-8
f32_like,6.200000,1.5848931924611498e6,1.5848932500000000e6,5.7538850232958794e-2,3.6304560147430398e-8
f32_like,6.300000,1.9952623149689236e6,1.9952623750000000e6,6.0031076427549124e-2,3.0086809126390040e-8
f32_like,6.400000,2.5118864315096335e6,2.5118865000000000e6,6.8490366451442242e-2,2.7266505998155261e-8
f32_like,6.500000,3.1622776601684438e6,3.1622777500000000e6,8.9831556193530560e-2,2.8407232332895630e-8
f32_like,6.600000,3.9810717055350505e6,3.9810717500000000e6,4.4464949518442154e-2,1.1169090337313110e-8
f32_like,6.700000,5.0118723362728171e6,5.0118725000000000e6,1.6372718289494514e-1,3.2667867796629523e-8
f32_like,6.800000,6.3095734448020458e6,6.3095735000000000e6,5.5197954177856445e-2,8.7482861814263594e-9
f32_like,6.900000,7.9432823472429514e6,7.9432825000000000e6,1.5275704860687256e-1,1.9230973032186534e-8
f32_like,7.000000,1.0000000000000164e7,1.0000000000000000e7,1.6391277313232422e-7,1.6391277313232154e-14
f32_like,7.100000,1.2589254117941868e7,1.2589254000000000e7,1.1794186756014824e-1,9.3684555459136090e-9
f32_like,7.200000,1.5848931924611369e7,1.5848932000000000e7,7.5388630852103233e-2,4.7567010326439920e-9
f32_like,7.300000,1.9952623149689075e7,1.9952624000000000e7,8.5031092539429665e-1,4.2616498042140752e-8
f32_like,7.400000,2.5118864315096129e7,2.5118864000000000e7,3.1509612873196602e-1,1.2544202826184189e-8
f32_like,7.500000,3.1622776601684183e7,3.1622776000000000e7,6.0168418288230896e-1,1.9026924500053677e-8
f32_like,7.600000,3.9810717055350184e7,3.9810716000000000e7,1.0553501844406128e0,2.6509198087874774e-8
f32_like,7.700000,5.0118723362727761e7,5.0118724000000000e7,6.3727223873138428e-1,1.2715252823165687e-8
f32_like,7.800000,6.3095734448019944e7,6.3095736000000000e7,1.5519800558686256e0,2.4597226253815793e-8
f32_like,7.900000,7.9432823472428858e7,7.9432824000000000e7,5.2757114171981812e-1,6.6417271684033507e-9
f32_like,8.000000,1.0000000000000082e8,1.0000000000000000e8,8.1956386566162109e-7,8.1956386566161435e-15
